Transaction_ID,Customer_ID,Customer_Name,Product_Category,Product_Name,Unit_Price,Quantity,Total_Amount,Payment_Method,City,Transaction_Date,loaded_at
8569,CUST-8122,Joseph Jackson,Home,Table,494.47,1.0,494.47,Debit Card,New York,2024-01-02,2026-02-11 11:45:40
5411,CUST-1507,Robert Rodriguez,Beauty,Perfume,690.89,9.0,6218.01,PayPal,Phoenix,2024-03-02,2026-02-11 11:45:40
3714,CUST-9090,Sarah Anderson,Electronics,Monitor,626.46,9.0,5638.14,PayPal,Chicago,2023-11-07,2026-02-11 11:45:40
4679,CUST-5225,Jessica Rodriguez,Beauty,Lipstick,682.37,2.0,1364.74,Debit Card,Chicago,2023-07-12,2026-02-11 11:45:40
4137,CUST-5097,Mary Martin,Clothing,Jacket,731.49,8.0,5851.92,Credit Card,Philadelphia,2023-08-16,2026-02-11 11:45:40
10392,CUST-3617,John Williams,Home,Rug,546.27,8.0,4370.16,PayPal,Houston,2024-06-09,2026-02-11 11:45:40
7169,CUST-4719,Elizabeth Hernandez,Sports,Tennis Racket,494.47,9.0,4450.2300000000005,Debit Card,Philadelphia,2024-04-08,2026-02-11 11:45:40
6180,CUST-8684,David Brown,Home,Chair,325.63,8.0,2605.04,PayPal,Chicago,2023-08-17,2026-02-11 11:45:40
14759,CUST-4013,Barbara Martinez,Clothing,Jeans,726.51,9.0,6538.59,Debit Card,Houston,2023-04-25,2026-02-11 11:45:40
5459,CUST-4157,James Brown,Home,Rug,976.69,8.0,7813.52,PayPal,Dallas,2024-04-16,2026-02-11 11:45:40
5626,CUST-1906,Barbara Williams,Home,Rug,845.29,8.0,6762.32,Cash,San Jose,2024-04-20,2026-02-11 11:45:40
2683,CUST-2633,Linda Davis,Sports,Dumbbells,24.55,5.0,122.75,Debit Card,Chicago,2023-03-11,2026-02-11 11:45:40
12681,CUST-6841,Charles Garcia,Clothing,Dress,731.53,8.0,5852.24,Credit Card,San Diego,2024-05-26,2026-02-11 11:45:40
9142,CUST-3440,Thomas Jones,Electronics,Smartphone,206.39,2.0,412.78,Debit Card,San Antonio,2023-05-17,2026-02-11 11:45:40
13035,CUST-9360,Sarah Jones,Electronics,Monitor,51.94,2.0,103.88,Credit Card,Philadelphia,2024-09-21,2026-02-11 11:45:40
1435,CUST-3316,William Jones,Sports,Yoga Mat,148.25,8.0,1186.0,PayPal,Houston,2023-10-09,2026-02-11 11:45:40
14703,CUST-6889,Jennifer Hernandez,Beauty,Shampoo,545.51,1.0,545.51,PayPal,Dallas,2023-09-16,2026-02-11 11:45:40
10336,CUST-3714,Richard Rodriguez,Clothing,Jacket,788.5,1.0,788.5,Credit Card,New York,2024-01-27,2026-02-11 11:45:40
1415,CUST-7831,David Wilson,Beauty,Lipstick,535.86,2.0,1071.72,Cash,San Antonio,2024-03-25,2026-02-11 11:45:40
4606,CUST-8721,Elizabeth Martin,Home,Table,898.03,6.0,5388.18,Cash,San Diego,2023-08-10,2026-02-11 11:45:40
2501,CUST-4124,Patricia Jones,Home,Sofa,829.24,3.0,2487.7200000000003,Cash,San Jose,2024-05-01,2026-02-11 11:45:40
13547,CUST-8409,Robert Wilson,Home,Lamp,586.73,4.0,2346.92,Unknown,Phoenix,2023-01-16,2026-02-11 11:45:40
9305,CUST-2744,Sarah Jones,Beauty,Perfume,750.55,1.0,750.55,Debit Card,Chicago,2024-06-30,2026-02-11 11:45:40
3108,CUST-9585,Karen Johnson,Sports,Bike,18.96,4.0,75.84,Credit Card,Phoenix,2024-12-25,2026-02-11 11:45:40
49,CUST-6416,Joseph Jones,Electronics,Smartphone,551.24,1.0,551.24,PayPal,New York,2023-04-09,2026-02-11 11:45:40
1913,CUST-6145,Sarah Johnson,Electronics,Smartphone,996.37,2.0,1992.74,Cash,San Diego,2023-11-03,2026-02-11 11:45:40
8862,CUST-8976,John Taylor,Electronics,Smartphone,494.47,4.0,1977.88,Credit Card,San Jose,2023-03-17,2026-02-11 11:45:40
3307,CUST-9304,Thomas Rodriguez,Beauty,Cream,378.81,8.0,3030.48,PayPal,Chicago,2024-02-04,2026-02-11 11:45:40
6214,CUST-6334,Richard Lopez,Clothing,Dress,357.2,5.0,1786.0,Credit Card,San Antonio,2023-12-22,2026-02-11 11:45:40
8447,CUST-1990,Karen Smith,Sports,Football,569.42,1.0,569.42,PayPal,Dallas,2024-11-12,2026-02-11 11:45:40
10957,CUST-7639,Karen Miller,Clothing,Jacket,409.53,8.0,3276.24,Credit Card,San Jose,2023-08-04,2026-02-11 11:45:40
6914,CUST-5904,Elizabeth Lopez,Home,Sofa,223.21,4.0,892.84,Cash,Houston,2024-12-28,2026-02-11 11:45:40
15000,CUST-3674,Sarah Rodriguez,Sports,Dumbbells,258.57,8.0,2068.56,Debit Card,Dallas,2023-03-08,2026-02-11 11:45:40
804,CUST-4962,Robert Lopez,Beauty,Perfume,610.65,8.0,4885.2,PayPal,Houston,2024-08-12,2026-02-11 11:45:40
11691,CUST-4356,Michael Johnson,Sports,Product Unknown,494.47,2.0,988.94,Debit Card,Houston,2024-03-21,2026-02-11 11:45:40
5311,CUST-3469,Patricia Brown,Home,Product Unknown,342.46,1.0,342.46,Debit Card,Houston,2024-11-20,2026-02-11 11:45:40
4203,CUST-1838,Joseph Gonzalez,Clothing,Jacket,134.29,1.0,134.29,PayPal,Dallas,2023-07-03,2026-02-11 11:45:40
1756,CUST-7601,Joseph Moore,Electronics,Laptop,803.52,1.0,803.52,Cash,Dallas,2023-02-21,2026-02-11 11:45:40
175,CUST-4969,Patricia Brown,Beauty,Shampoo,648.72,1.0,648.72,PayPal,San Jose,2024-07-28,2026-02-11 11:45:40
824,CUST-4776,Robert Garcia,Sports,Product Unknown,494.47,1.0,494.47,Debit Card,Phoenix,2023-10-06,2026-02-11 11:45:40
11719,CUST-9587,Patricia Taylor,Beauty,Shampoo,260.22,8.0,2081.76,Credit Card,Dallas,2023-11-03,2026-02-11 11:45:40
7455,CUST-3038,Mary Gonzalez,Clothing,Dress,494.47,7.0,3461.29,Cash,San Diego,2023-12-21,2026-02-11 11:45:40
8356,CUST-9992,Jessica Martin,Beauty,Lipstick,324.08,9.0,2916.72,Credit Card,Dallas,2024-09-16,2026-02-11 11:45:40
8345,CUST-7126,John Jackson,Beauty,Cream,968.39,2.0,1936.78,Debit Card,Philadelphia,2023-12-31,2026-02-11 11:45:40
4411,CUST-1284,Mary Anderson,Beauty,Cream,85.99,7.0,601.93,PayPal,San Antonio,2023-12-19,2026-02-11 11:45:40
3140,CUST-6679,David Thomas,Clothing,T-Shirt,77.77,7.0,544.39,PayPal,New York,2024-10-24,2026-02-11 11:45:40
10014,CUST-9569,James Miller,Sports,Yoga Mat,339.33,1.0,339.33,Debit Card,New York,2023-06-26,2026-02-11 11:45:40
12258,CUST-6302,Michael Moore,Home,Chair,565.5,7.0,3958.5,Credit Card,San Antonio,2024-07-25,2026-02-11 11:45:40
3048,CUST-6151,David Anderson,Electronics,Smartphone,353.06,2.0,706.12,Cash,Houston,2023-09-18,2026-02-11 11:45:40
525,CUST-9414,Richard Williams,Sports,Tennis Racket,839.95,1.0,839.95,PayPal,Chicago,2024-03-09,2026-02-11 11:45:40
9920,CUST-7071,Patricia Anderson,Home,Rug,439.6,5.0,2198.0,PayPal,Phoenix,2023-05-13,2026-02-11 11:45:40
7595,CUST-4850,Susan Miller,Clothing,Jacket,992.04,7.0,6944.28,Credit Card,Phoenix,2023-02-23,2026-02-11 11:45:40
2018,CUST-3098,Thomas Davis,Clothing,Product Unknown,900.84,1.0,900.84,Debit Card,Los Angeles,2024-12-18,2026-02-11 11:45:40
6563,CUST-3207,Linda Martinez,Electronics,Monitor,191.97,2.0,383.94,Debit Card,San Jose,2023-07-14,2026-02-11 11:45:40
13206,CUST-2771,Richard Garcia,Home,Lamp,917.3,5.0,4586.5,Debit Card,San Jose,2024-07-29,2026-02-11 11:45:40
9672,CUST-3117,Jennifer Brown,Electronics,Headphones,455.23,8.0,3641.84,PayPal,Chicago,2023-10-03,2026-02-11 11:45:40
10618,CUST-2600,Thomas Martin,Electronics,Laptop,875.55,1.0,875.55,Cash,San Jose,2024-12-27,2026-02-11 11:45:40
929,CUST-4520,William Johnson,Sports,Football,637.14,2.0,1274.28,Debit Card,Houston,2024-06-23,2026-02-11 11:45:40
7587,CUST-2728,David Davis,Home,Table,423.27,7.0,2962.89,Unknown,San Diego,2024-10-30,2026-02-11 11:45:40
12693,CUST-5556,Mary Garcia,Beauty,Cream,519.8,7.0,3638.5999999999995,Cash,Los Angeles,2024-11-22,2026-02-11 11:45:40
13798,CUST-5885,Jessica Miller,Sports,Football,585.57,6.0,3513.42,PayPal,San Diego,2023-05-27,2026-02-11 11:45:40
11221,CUST-5599,Robert Williams,Sports,Dumbbells,494.47,7.0,3461.29,PayPal,Dallas,2023-12-09,2026-02-11 11:45:40
1272,CUST-3727,John Miller,Home,Lamp,861.52,1.0,861.52,Debit Card,San Antonio,2023-09-15,2026-02-11 11:45:40
6290,CUST-5909,Michael Brown,Sports,Product Unknown,457.69,5.0,2288.45,PayPal,Chicago,2024-06-27,2026-02-11 11:45:40
13646,CUST-4557,Jennifer Miller,Electronics,Monitor,616.73,2.0,1233.46,Cash,Houston,2024-11-30,2026-02-11 11:45:40
12275,CUST-5001,Mary Garcia,Home,Rug,336.42,2.0,672.84,PayPal,San Jose,2024-03-05,2026-02-11 11:45:40
4552,CUST-9399,Susan Williams,Electronics,Headphones,494.47,4.0,1977.88,Credit Card,Houston,2023-07-25,2026-02-11 11:45:40
1780,CUST-4563,Mary Martin,Electronics,Smartphone,842.46,7.0,5897.22,Credit Card,Chicago,2024-03-25,2026-02-11 11:45:40
10718,CUST-8672,Sarah Williams,Home,Lamp,203.47,1.0,203.47,Debit Card,San Diego,2023-05-19,2026-02-11 11:45:40
9356,CUST-1866,Robert Gonzalez,Clothing,T-Shirt,790.24,1.0,790.24,Credit Card,San Diego,2023-04-13,2026-02-11 11:45:40
9566,CUST-4158,Barbara Johnson,Clothing,Jacket,346.87,2.0,693.74,Credit Card,Los Angeles,2023-01-19,2026-02-11 11:45:40
12626,CUST-4448,Patricia Jones,Sports,Yoga Mat,247.92,4.0,991.68,Debit Card,New York,2024-06-20,2026-02-11 11:45:40
3488,CUST-1438,Robert Brown,Home,Rug,61.47,1.0,61.47,Cash,Chicago,2023-10-14,2026-02-11 11:45:40
3594,CUST-5971,Karen Hernandez,Home,Chair,494.47,5.0,2472.3500000000004,Debit Card,Phoenix,2023-11-11,2026-02-11 11:45:40
3217,CUST-5752,Charles Jones,Beauty,Cream,173.63,9.0,1562.67,Cash,Philadelphia,2023-12-20,2026-02-11 11:45:40
9815,CUST-1720,Michael Johnson,Home,Chair,957.54,9.0,8617.86,PayPal,Phoenix,2023-06-22,2026-02-11 11:45:40
9220,CUST-7016,Linda Jones,Electronics,Headphones,136.22,7.0,953.54,Cash,Dallas,2024-05-16,2026-02-11 11:45:40
3985,CUST-3319,David Jackson,Sports,Yoga Mat,819.13,7.0,5733.91,Cash,New York,2023-07-31,2026-02-11 11:45:40
5736,CUST-6885,Sarah Gonzalez,Clothing,Sneakers,685.84,5.0,3429.2000000000003,Cash,Houston,2024-02-17,2026-02-11 11:45:40
7777,CUST-4559,Jessica Martin,Clothing,Dress,494.47,5.0,2472.3500000000004,Cash,San Diego,2024-03-01,2026-02-11 11:45:40
10070,CUST-8709,Linda Garcia,Clothing,T-Shirt,895.11,9.0,8055.99,Cash,San Antonio,2023-08-02,2026-02-11 11:45:40
8810,CUST-1188,Patricia Anderson,Beauty,Cream,131.68,9.0,1185.1200000000001,PayPal,San Antonio,2024-07-22,2026-02-11 11:45:40
4186,CUST-8958,Thomas Smith,Sports,Yoga Mat,636.07,7.0,4452.490000000001,Cash,Houston,2023-11-25,2026-02-11 11:45:40
14187,CUST-1561,Joseph Martinez,Electronics,Monitor,464.33,6.0,2785.98,Debit Card,Los Angeles,2023-09-30,2026-02-11 11:45:40
11386,CUST-8880,Patricia Miller,Sports,Tennis Racket,486.62,9.0,4379.58,Cash,Houston,2023-09-15,2026-02-11 11:45:40
10930,CUST-3677,Robert Thomas,Home,Sofa,874.22,4.0,3496.88,Cash,Dallas,2024-04-11,2026-02-11 11:45:40
1627,CUST-8945,Michael Taylor,Electronics,Laptop,208.92,2.0,417.84,PayPal,Los Angeles,2024-11-06,2026-02-11 11:45:40
14809,CUST-2034,James Moore,Home,Table,494.47,1.0,494.47,Unknown,Phoenix,2024-03-09,2026-02-11 11:45:40
13823,CUST-5289,Elizabeth Gonzalez,Home,Lamp,974.01,1.0,974.01,PayPal,Phoenix,2024-05-21,2026-02-11 11:45:40
2247,CUST-2931,Michael Rodriguez,Home,Lamp,73.0,3.0,219.0,Unknown,San Diego,2023-04-29,2026-02-11 11:45:40
9726,CUST-8064,Jessica Jones,Sports,Bike,966.52,8.0,7732.16,Cash,Phoenix,2024-07-04,2026-02-11 11:45:40
5593,CUST-5752,David Gonzalez,Electronics,Monitor,75.39,8.0,603.12,PayPal,Chicago,2023-05-31,2026-02-11 11:45:40
8182,CUST-6473,Michael Davis,Electronics,Headphones,494.47,9.0,4450.2300000000005,Credit Card,San Antonio,2023-10-24,2026-02-11 11:45:40
13914,CUST-6544,Sarah Davis,Clothing,Jacket,889.23,9.0,8003.07,Credit Card,Los Angeles,2024-11-13,2026-02-11 11:45:40
7146,CUST-8251,James Rodriguez,Sports,Bike,722.76,7.0,5059.32,Credit Card,Chicago,2023-05-03,2026-02-11 11:45:40
8795,CUST-1100,David Davis,Clothing,Dress,442.91,1.0,442.91,Debit Card,Houston,2024-07-29,2026-02-11 11:45:40
4727,CUST-4464,Charles Moore,Home,Chair,915.85,6.0,5495.1,Debit Card,Dallas,2023-10-05,2026-02-11 11:45:40
5994,CUST-9431,Jessica Jackson,Electronics,Tablet,503.98,1.0,503.98,Cash,Philadelphia,2024-04-26,2026-02-11 11:45:40
4715,CUST-6950,William Miller,Sports,Tennis Racket,517.75,1.0,517.75,Cash,San Antonio,2023-11-11,2026-02-11 11:45:40
8767,CUST-5492,Jessica Wilson,Beauty,Product Unknown,794.04,8.0,6352.32,Credit Card,Philadelphia,2024-11-15,2026-02-11 11:45:40
10751,CUST-5604,Charles Martin,Beauty,Mascara,494.47,7.0,3461.29,PayPal,Philadelphia,2024-02-01,2026-02-11 11:45:40
511,CUST-4654,Linda Wilson,Home,Lamp,617.28,1.0,617.28,Unknown,Phoenix,2023-11-24,2026-02-11 11:45:40
9213,CUST-7208,Mary Martinez,Home,Sofa,73.68,3.0,221.04000000000002,PayPal,Phoenix,2023-12-19,2026-02-11 11:45:40
11406,CUST-1260,William Moore,Electronics,Tablet,594.35,9.0,5349.150000000001,Credit Card,San Diego,2024-02-23,2026-02-11 11:45:40
937,CUST-6873,Barbara Gonzalez,Home,Table,28.21,6.0,169.26,PayPal,San Antonio,2023-12-18,2026-02-11 11:45:40
10043,CUST-4957,Sarah Garcia,Home,Lamp,232.65,1.0,232.65,Unknown,New York,2024-02-02,2026-02-11 11:45:40
12112,CUST-2163,Richard Smith,Sports,Football,725.53,5.0,3627.6499999999996,Cash,San Diego,2023-10-07,2026-02-11 11:45:40
2967,CUST-2570,Barbara Lopez,Home,Rug,729.79,9.0,6568.11,Cash,Chicago,2024-02-23,2026-02-11 11:45:40
6390,CUST-2371,Susan Moore,Sports,Yoga Mat,569.3,1.0,569.3,Cash,New York,2024-02-25,2026-02-11 11:45:40
13949,CUST-7691,Sarah Wilson,Clothing,Sneakers,537.07,6.0,3222.42,Credit Card,Dallas,2023-09-06,2026-02-11 11:45:40
8560,CUST-8702,Elizabeth Jackson,Beauty,Lipstick,592.12,4.0,2368.48,PayPal,Dallas,2024-11-13,2026-02-11 11:45:40
9012,CUST-2252,Joseph Jones,Home,Lamp,373.29,3.0,1119.8700000000001,Unknown,Philadelphia,2024-12-17,2026-02-11 11:45:40
9720,CUST-1858,John Anderson,Clothing,Jacket,721.28,1.0,721.28,Credit Card,Philadelphia,2023-10-18,2026-02-11 11:45:40
13043,CUST-1887,Linda Wilson,Home,Table,954.04,6.0,5724.24,Debit Card,San Jose,2024-03-29,2026-02-11 11:45:40
11159,CUST-7237,Patricia Davis,Electronics,Product Unknown,666.1,5.0,3330.5,PayPal,San Jose,2024-12-02,2026-02-11 11:45:40
12804,CUST-6511,Sarah Davis,Beauty,Perfume,62.3,8.0,498.4,Cash,Los Angeles,2024-08-11,2026-02-11 11:45:40
9521,CUST-2961,Sarah Jackson,Home,Rug,329.12,8.0,2632.96,Credit Card,New York,2023-01-15,2026-02-11 11:45:40
12027,CUST-6370,Karen Smith,Sports,Dumbbells,751.62,3.0,2254.86,Credit Card,Dallas,2024-10-05,2026-02-11 11:45:40
3623,CUST-1096,John Brown,Electronics,Laptop,226.03,4.0,904.12,Credit Card,Los Angeles,2024-07-30,2026-02-11 11:45:40
14989,CUST-7016,Jennifer Wilson,Electronics,Headphones,671.08,1.0,671.08,Unknown,Houston,2023-03-04,2026-02-11 11:45:40
1456,CUST-6656,Richard Anderson,Home,Lamp,931.64,3.0,2794.92,PayPal,New York,2024-08-13,2026-02-11 11:45:40
11450,CUST-7086,James Lopez,Beauty,Perfume,863.16,6.0,5178.96,PayPal,San Diego,2023-07-03,2026-02-11 11:45:40
12081,CUST-6873,David Rodriguez,Electronics,Headphones,585.1,1.0,585.1,Cash,San Jose,2023-01-12,2026-02-11 11:45:40
11309,CUST-6369,Joseph Johnson,Electronics,Tablet,711.39,9.0,6402.51,PayPal,Los Angeles,2024-11-11,2026-02-11 11:45:40
12158,CUST-8171,Mary Taylor,Beauty,Shampoo,86.87,7.0,608.09,Credit Card,Philadelphia,2024-11-09,2026-02-11 11:45:40
14673,CUST-6224,Sarah Williams,Electronics,Tablet,117.48,1.0,117.48,Cash,San Jose,2023-03-27,2026-02-11 11:45:40
9393,CUST-1713,William Johnson,Beauty,Shampoo,243.05,6.0,1458.3000000000002,Unknown,New York,2023-01-02,2026-02-11 11:45:40
14943,CUST-1190,Michael Wilson,Sports,Bike,133.18,3.0,399.54,Unknown,New York,2024-05-16,2026-02-11 11:45:40
6701,CUST-8757,Richard Gonzalez,Electronics,Tablet,575.5,1.0,575.5,Debit Card,Dallas,2023-12-31,2026-02-11 11:45:40
6801,CUST-2132,Jennifer Thomas,Sports,Dumbbells,66.53,9.0,598.77,Debit Card,Phoenix,2023-04-09,2026-02-11 11:45:40
3532,CUST-8872,Patricia Hernandez,Beauty,Shampoo,800.31,5.0,4001.5499999999997,Cash,San Diego,2024-04-16,2026-02-11 11:45:40
1127,CUST-2245,Patricia Wilson,Home,Lamp,96.12,8.0,768.96,Debit Card,Philadelphia,2024-04-27,2026-02-11 11:45:40
5958,CUST-6815,Susan Miller,Sports,Product Unknown,375.04,4.0,1500.16,Cash,Houston,2024-01-02,2026-02-11 11:45:40
5941,CUST-1405,Robert Anderson,Sports,Yoga Mat,417.02,6.0,2502.12,Unknown,Chicago,2024-03-01,2026-02-11 11:45:40
808,CUST-8090,Sarah Gonzalez,Clothing,Dress,926.31,3.0,2778.93,Unknown,San Diego,2023-10-23,2026-02-11 11:45:40
1823,CUST-6555,Karen Miller,Electronics,Monitor,494.47,4.0,1977.88,PayPal,Houston,2023-10-21,2026-02-11 11:45:40
6781,CUST-5209,Michael Garcia,Clothing,Dress,361.47,8.0,2891.76,Cash,Dallas,2024-06-10,2026-02-11 11:45:40
1936,CUST-4168,James Martin,Sports,Football,806.94,2.0,1613.88,Cash,Dallas,2024-06-01,2026-02-11 11:45:40
14577,CUST-7025,Michael Anderson,Sports,Yoga Mat,985.69,6.0,5914.14,Credit Card,Philadelphia,2024-10-17,2026-02-11 11:45:40
538,CUST-1875,Barbara Lopez,Sports,Tennis Racket,494.47,8.0,3955.76,Cash,Dallas,2023-11-26,2026-02-11 11:45:40
4179,CUST-2722,Mary Taylor,Beauty,Cream,333.67,7.0,2335.69,Unknown,San Antonio,2024-03-07,2026-02-11 11:45:40
10142,CUST-9102,Richard Anderson,Beauty,Lipstick,474.61,5.0,2373.05,Debit Card,Houston,2023-05-27,2026-02-11 11:45:40
7296,CUST-8706,Thomas Jackson,Electronics,Laptop,978.48,5.0,4892.4,PayPal,San Antonio,2024-05-30,2026-02-11 11:45:40
9165,CUST-8589,William Taylor,Home,Lamp,960.41,4.0,3841.64,Credit Card,Phoenix,2023-02-26,2026-02-11 11:45:40
14893,CUST-2892,Linda Hernandez,Electronics,Product Unknown,101.93,8.0,815.44,PayPal,Philadelphia,2024-10-20,2026-02-11 11:45:40
33,CUST-5913,Joseph Lopez,Clothing,Jeans,494.47,1.0,494.47,Cash,Phoenix,2024-08-22,2026-02-11 11:45:40
2857,CUST-8885,Barbara Anderson,Beauty,Perfume,228.64,2.0,457.28,Credit Card,Phoenix,2024-07-21,2026-02-11 11:45:40
8705,CUST-4242,Richard Hernandez,Home,Lamp,270.01,7.0,1890.07,Unknown,San Diego,2023-09-12,2026-02-11 11:45:40
12890,CUST-4514,Karen Johnson,Clothing,Sneakers,785.79,4.0,3143.16,Cash,San Jose,2024-06-27,2026-02-11 11:45:40
6415,CUST-8355,David Brown,Clothing,Jeans,207.17,6.0,1243.02,Cash,New York,2024-12-14,2026-02-11 11:45:40
11922,CUST-6973,Karen Smith,Home,Table,238.63,4.0,954.52,Cash,Phoenix,2024-05-31,2026-02-11 11:45:40
6515,CUST-8483,Karen Gonzalez,Home,Chair,513.39,3.0,1540.17,Cash,San Jose,2024-07-13,2026-02-11 11:45:40
10931,CUST-5176,Jennifer Jones,Clothing,Jacket,864.99,7.0,6054.93,Credit Card,Phoenix,2023-07-04,2026-02-11 11:45:40
14953,CUST-6976,William Jackson,Beauty,Perfume,786.07,4.0,3144.28,PayPal,San Antonio,2024-07-28,2026-02-11 11:45:40
14763,CUST-7855,Jessica Jackson,Home,Chair,27.21,7.0,190.47,Cash,New York,2024-04-25,2026-02-11 11:45:40
13450,CUST-2598,Richard Gonzalez,Clothing,Sneakers,196.51,8.0,1572.08,PayPal,Los Angeles,2024-04-02,2026-02-11 11:45:40
11674,CUST-7354,Mary Taylor,Clothing,Jeans,906.43,5.0,4532.15,PayPal,Philadelphia,2023-11-04,2026-02-11 11:45:40
4498,CUST-7815,James Martin,Sports,Dumbbells,141.85,1.0,141.85,Debit Card,Los Angeles,2024-03-04,2026-02-11 11:45:40
8147,CUST-7202,James Martin,Sports,Tennis Racket,494.47,7.0,3461.29,Credit Card,Chicago,2024-06-13,2026-02-11 11:45:40
7260,CUST-2883,Thomas Wilson,Electronics,Headphones,494.47,1.0,494.47,Debit Card,Philadelphia,2023-11-08,2026-02-11 11:45:40
6440,CUST-1787,Susan Martinez,Clothing,Jacket,534.24,4.0,2136.96,Unknown,Chicago,2023-03-03,2026-02-11 11:45:40
13005,CUST-6337,David Taylor,Home,Chair,19.99,1.0,19.99,Debit Card,New York,2024-03-14,2026-02-11 11:45:40
11618,CUST-6817,David Wilson,Home,Sofa,47.11,4.0,188.44,PayPal,San Antonio,2023-09-11,2026-02-11 11:45:40
10284,CUST-3627,Jennifer Williams,Clothing,Dress,830.64,1.0,830.64,PayPal,San Diego,2024-06-09,2026-02-11 11:45:40
14929,CUST-8788,Mary Davis,Clothing,Sneakers,136.32,8.0,1090.56,Debit Card,Houston,2023-09-14,2026-02-11 11:45:40
11089,CUST-9766,James Johnson,Clothing,Jacket,455.89,8.0,3647.12,Debit Card,New York,2024-05-19,2026-02-11 11:45:40
11651,CUST-2175,James Davis,Sports,Product Unknown,365.6,6.0,2193.6000000000004,Cash,San Diego,2023-07-17,2026-02-11 11:45:40
5971,CUST-2671,Patricia Rodriguez,Home,Table,793.4,5.0,3967.0,PayPal,Houston,2024-10-05,2026-02-11 11:45:40
12948,CUST-7682,Linda Johnson,Sports,Football,223.77,9.0,2013.93,PayPal,Los Angeles,2023-09-05,2026-02-11 11:45:40
6517,CUST-6578,Barbara Thomas,Beauty,Mascara,846.88,7.0,5928.16,Cash,Chicago,2023-10-17,2026-02-11 11:45:40
4723,CUST-5470,Robert Gonzalez,Electronics,Tablet,212.2,4.0,848.8,Credit Card,Los Angeles,2023-03-10,2026-02-11 11:45:40
4249,CUST-4653,Thomas Davis,Electronics,Smartphone,588.7,4.0,2354.8,Credit Card,San Antonio,2023-02-07,2026-02-11 11:45:40
4216,CUST-5540,John Martinez,Electronics,Headphones,821.87,5.0,4109.35,Debit Card,Houston,2024-09-16,2026-02-11 11:45:40
10226,CUST-1964,John Gonzalez,Home,Sofa,494.47,6.0,2966.82,Cash,Dallas,2024-06-28,2026-02-11 11:45:40
5924,CUST-6488,Michael Anderson,Electronics,Laptop,494.47,7.0,3461.29,Credit Card,Dallas,2024-08-04,2026-02-11 11:45:40
10129,CUST-5717,Patricia Wilson,Sports,Bike,604.73,7.0,4233.110000000001,Debit Card,Dallas,2023-05-03,2026-02-11 11:45:40
3798,CUST-4617,Barbara Garcia,Beauty,Mascara,112.23,6.0,673.38,Cash,San Antonio,2024-04-25,2026-02-11 11:45:40
3631,CUST-3052,Barbara Wilson,Electronics,Tablet,752.76,5.0,3763.8,Credit Card,San Diego,2023-07-09,2026-02-11 11:45:40
4921,CUST-6769,Jessica Williams,Electronics,Tablet,952.54,7.0,6667.78,Debit Card,San Jose,2024-05-15,2026-02-11 11:45:40
2621,CUST-7005,Barbara Lopez,Sports,Tennis Racket,791.04,7.0,5537.28,PayPal,San Diego,2024-10-04,2026-02-11 11:45:40
8661,CUST-8941,Patricia Miller,Beauty,Mascara,98.58,2.0,197.16,Cash,New York,2023-01-24,2026-02-11 11:45:40
1766,CUST-2754,John Smith,Sports,Dumbbells,331.43,1.0,331.43,Debit Card,Dallas,2023-03-14,2026-02-11 11:45:40
12930,CUST-9586,Sarah Davis,Beauty,Mascara,494.47,5.0,2472.3500000000004,Credit Card,San Antonio,2023-07-10,2026-02-11 11:45:40
10403,CUST-8424,Thomas Martin,Beauty,Shampoo,167.26,2.0,334.52,PayPal,Philadelphia,2024-09-16,2026-02-11 11:45:40
9316,CUST-6698,Robert Wilson,Sports,Tennis Racket,108.93,1.0,108.93,PayPal,San Jose,2024-02-23,2026-02-11 11:45:40
4390,CUST-8983,Robert Jackson,Beauty,Product Unknown,53.63,1.0,53.63,Credit Card,Houston,2024-07-31,2026-02-11 11:45:40
11544,CUST-5224,Barbara Martin,Beauty,Shampoo,486.46,7.0,3405.22,Credit Card,Philadelphia,2023-03-15,2026-02-11 11:45:40
4516,CUST-3898,Karen Martinez,Clothing,Product Unknown,413.29,3.0,1239.8700000000001,PayPal,Chicago,2023-04-05,2026-02-11 11:45:40
14376,CUST-3699,Karen Brown,Beauty,Mascara,826.79,2.0,1653.58,Cash,Philadelphia,2023-03-05,2026-02-11 11:45:40
7227,CUST-5773,Robert Williams,Beauty,Lipstick,860.73,1.0,860.73,Debit Card,Philadelphia,2023-11-20,2026-02-11 11:45:40
13342,CUST-2617,Elizabeth Anderson,Electronics,Smartphone,53.9,9.0,485.09999999999997,Debit Card,San Antonio,2023-09-22,2026-02-11 11:45:40
14035,CUST-8822,William Thomas,Electronics,Monitor,578.63,4.0,2314.52,Unknown,Phoenix,2024-12-21,2026-02-11 11:45:40
10621,CUST-6246,Elizabeth Martin,Electronics,Laptop,364.06,6.0,2184.36,Cash,Houston,2023-10-28,2026-02-11 11:45:40
9166,CUST-1770,Patricia Moore,Beauty,Shampoo,822.26,6.0,4933.5599999999995,Unknown,Houston,2024-01-22,2026-02-11 11:45:40
7336,CUST-2951,James Hernandez,Sports,Tennis Racket,241.72,5.0,1208.6,Cash,Phoenix,2024-01-14,2026-02-11 11:45:40
1338,CUST-1672,Richard Gonzalez,Sports,Yoga Mat,683.43,4.0,2733.72,Debit Card,Chicago,2024-10-19,2026-02-11 11:45:40
