Transaction_ID,Customer_ID,Customer_Name,Product_Category,Product_Name,Unit_Price,Quantity,Total_Amount,Payment_Method,City,Transaction_Date
5100,CUST-5334,Jessica Lopez,Home,Sofa,49.52,9.0,445.68,PayPal,Dallas,2023-08-19
12236,CUST-6641,Mary Wilson,Clothing,Dress,968.93,7.0,6782.509999999999,Credit Card,San Diego,2023-12-29
13621,CUST-4394,Elizabeth Thomas,Electronics,Tablet,285.8,9.0,2572.2000000000003,Cash,Philadelphia,2023-11-17
8437,CUST-9799,Linda Davis,Clothing,T-Shirt,,3.0,1366.77,Debit Card,Chicago,2023-08-08
1291,CUST-2250,Susan Johnson,Sports,Yoga Mat,402.95,9.0,3626.5499999999997,Debit Card,San Jose,2024-09-27
1495,CUST-5719,Richard Jackson,Sports,Tennis Racket,607.41,8.0,48592.799999999996,Credit Card,San Diego,2024-06-10
1263,CUST-5955,Robert Gonzalez,Home,Sofa,317.26,8.0,2538.08,Debit Card,San Diego,2024-11-06
12077,CUST-3061,Mary Taylor,Electronics,Monitor,197.46,3.0,592.38,PayPal,San Diego,2023-11-06
12269,CUST-7173,William Jackson,Clothing,Dress,614.54,8.0,4916.32,PayPal,Chicago,2024-11-20
6921,CUST-8725,Linda Rodriguez,Electronics,,296.26,5.0,14813.0,PayPal,San Diego,2023-01-23
461,CUST-7817,Jessica Lopez,Beauty,Lipstick,126.35,2.0,252.7,Debit Card,New York,2024-08-13
5421,CUST-6658,Elizabeth Hernandez,Clothing,Jeans,,5.0,1001.7,Debit Card,Los Angeles,2023-09-05
10851,CUST-3679,William Thomas,Sports,Dumbbells,505.96,6.0,30357.6,Credit Card,Chicago,2024-05-28
2336,CUST-9861,Elizabeth Martin,Beauty,Perfume,390.0,2.0,780.0,PayPal,San Antonio,2023-06-11
7865,CUST-5183,Patricia Miller,Home,Rug,323.21,,646.42,Cash,Philadelphia,2023-03-10
10355,CUST-5860,Jennifer Davis,Home,Chair,,8.0,,Debit Card,San Jose,2023-10-17
2183,CUST-7898,Susan Johnson,Home,Rug,42.86,7.0,300.02,PayPal,Chicago,2024-11-25
5666,CUST-8008,Charles Johnson,Sports,Dumbbells,783.65,2.0,,Credit Card,San Antonio,2024-03-26
2206,CUST-7342,Patricia Gonzalez,Clothing,Jacket,918.9,5.0,4594.5,Cash,Chicago,2023-06-22
10567,CUST-3215,Karen Johnson,Beauty,Lipstick,851.8,1.0,851.8,Debit Card,Phoenix,2023-11-17
5396,CUST-4704,Richard Gonzalez,Sports,,378.32,8.0,3026.56,Debit Card,San Jose,2023-12-26
5251,CUST-3761,Michael Smith,Home,Lamp,392.19,5.0,1960.95,Cash,Chicago,2024-12-27
6936,CUST-2500,Susan Gonzalez,Clothing,Sneakers,480.42,1.0,480.42,PayPal,San Jose,2023-03-25
5870,CUST-8778,Jennifer Martin,Beauty,Perfume,592.55,3.0,1777.6499999999999,Debit Card,Dallas,2024-01-01
14450,CUST-4795,John Gonzalez,Clothing,Jacket,956.93,7.0,6698.509999999999,Debit Card,San Diego,2023-08-09
11353,CUST-3745,Jennifer Martin,Home,Sofa,281.13,8.0,2249.04,Credit Card,San Antonio,2024-04-14
5004,CUST-9931,Mary Rodriguez,Beauty,Mascara,346.6,,3119.4,PayPal,Chicago,2023-08-13
4114,CUST-6971,Jessica Anderson,Clothing,Jacket,98.98,5.0,,Cash,San Antonio,2023-03-19
10628,CUST-8584,David Jones,Home,Table,529.95,8.0,4239.6,Credit Card,Philadelphia,2024-05-10
2946,CUST-8793,Jennifer Johnson,Beauty,Shampoo,111.49,6.0,668.9399999999999,Debit Card,Dallas,2023-09-02
11010,CUST-2377,Patricia Davis,Beauty,Perfume,363.41,5.0,1817.0500000000002,PayPal,Phoenix,2024-01-16
11009,CUST-3413,Jessica Rodriguez,Electronics,Smartphone,679.3,5.0,3396.5,PayPal,Philadelphia,2023-01-01
7559,CUST-5448,Barbara Williams,Sports,Football,533.3,7.0,,Cash,Phoenix,2023-06-13
8348,CUST-6397,Linda Rodriguez,Sports,Tennis Racket,42.5,,85.0,Cash,Houston,2023-04-17
3861,CUST-2398,Karen Brown,Home,Lamp,816.52,5.0,4082.6,,San Antonio,2024-04-06
6196,CUST-2760,David Garcia,Sports,Bike,164.29,8.0,1314.32,PayPal,San Jose,2023-07-16
12631,CUST-3916,Robert Thomas,Beauty,Lipstick,564.64,1.0,564.64,Cash,New York,2024-05-15
10349,CUST-6795,Thomas Taylor,Beauty,Mascara,525.78,5.0,2628.8999999999996,Debit Card,Houston,2024-06-24
14277,CUST-8354,Mary Smith,Home,Table,195.19,1.0,195.19,PayPal,Chicago,2024-07-01
5840,CUST-1764,Charles Wilson,Home,Sofa,633.72,1.0,633.72,Credit Card,Los Angeles,2023-03-15
10305,CUST-8307,Barbara Garcia,Clothing,Dress,266.0,5.0,13300.0,Debit Card,San Jose,2024-08-09
891,CUST-1734,John Lopez,Electronics,Monitor,725.04,1.0,725.04,,Chicago,2023-03-17
400,CUST-6638,Jessica Brown,Home,Table,757.0,7.0,5299.0,Debit Card,Los Angeles,2024-03-17
11260,CUST-1382,John Garcia,Beauty,Perfume,,8.0,2255.12,Credit Card,Chicago,2023-06-10
10896,CUST-4369,James Moore,Home,Rug,161.36,8.0,1290.88,PayPal,Los Angeles,2024-10-20
2142,CUST-1457,Richard Thomas,Clothing,Jeans,545.39,,,Debit Card,New York,2023-08-29
3163,CUST-2376,Barbara Anderson,Home,Table,308.04,8.0,2464.32,Cash,Chicago,2023-11-23
7657,CUST-7838,Patricia Taylor,Sports,Yoga Mat,719.16,4.0,2876.64,PayPal,Chicago,2024-01-19
11407,CUST-4263,Sarah Johnson,Home,Lamp,199.96,7.0,1399.72,Debit Card,Philadelphia,2023-04-03
6298,CUST-8529,Elizabeth Williams,Beauty,Perfume,92.43,9.0,831.8700000000001,PayPal,New York,2024-01-26
11348,CUST-7835,David Miller,Electronics,Laptop,153.45,7.0,1074.1499999999999,Debit Card,Philadelphia,2023-12-31
14535,CUST-8960,Charles Wilson,Clothing,T-Shirt,776.32,2.0,1552.64,Credit Card,Dallas,2023-03-12
13469,CUST-4632,Joseph Wilson,Clothing,T-Shirt,242.6,9.0,2183.4,PayPal,Chicago,2023-08-22
1965,CUST-5643,Michael Anderson,Beauty,Cream,576.15,2.0,11523.0,Debit Card,San Jose,2023-12-26
7715,CUST-9689,John Jones,Clothing,Dress,823.36,9.0,74102.4,Debit Card,Phoenix,2023-01-19
9796,CUST-4312,Barbara Garcia,Home,Sofa,577.42,3.0,1732.2599999999998,Credit Card,Phoenix,2023-08-06
5302,CUST-7815,Susan Hernandez,Electronics,Headphones,20.41,6.0,122.46000000000001,Debit Card,San Antonio,2023-07-06
7990,CUST-5078,Elizabeth Jones,Home,Rug,840.24,7.0,,PayPal,San Diego,2024-05-06
8068,CUST-3380,Karen Johnson,Sports,Yoga Mat,340.03,5.0,1700.1499999999999,PayPal,San Diego,2024-12-08
6022,CUST-6841,William Moore,Electronics,Laptop,854.75,7.0,5983.25,Cash,Chicago,2024-10-01
2703,CUST-3069,Elizabeth Smith,Beauty,Shampoo,134.29,1.0,134.29,Credit Card,Houston,2023-11-02
12701,CUST-7451,Sarah Garcia,Clothing,Jeans,493.36,3.0,1480.08,PayPal,San Diego,2024-07-07
3505,CUST-8222,Susan Smith,Electronics,Monitor,898.39,4.0,3593.56,Cash,San Antonio,2023-12-21
11779,CUST-9283,Thomas Gonzalez,Home,Rug,859.38,1.0,859.38,Credit Card,San Antonio,2024-01-09
11716,CUST-4993,Michael Hernandez,Electronics,Smartphone,408.73,4.0,1634.92,Credit Card,Houston,2024-01-19
2220,CUST-1334,Robert Brown,Beauty,Perfume,121.45,4.0,485.8,PayPal,Los Angeles,2024-04-21
13039,CUST-8905,Thomas Lopez,Electronics,Headphones,638.1,9.0,5742.900000000001,Cash,San Jose,2023-08-24
6417,CUST-9862,Susan Taylor,Electronics,Monitor,391.7,3.0,1175.1,Credit Card,San Antonio,2023-06-05
7516,CUST-7351,William Thomas,Electronics,Tablet,,1.0,822.37,Debit Card,Philadelphia,2024-06-08
8854,CUST-4888,Linda Martinez,Beauty,Shampoo,692.92,1.0,692.92,PayPal,San Jose,2023-10-02
2711,CUST-8808,Karen Davis,Clothing,T-Shirt,775.41,2.0,1550.82,Credit Card,Chicago,2023-02-22
7033,CUST-9182,Robert Martinez,Electronics,,589.92,2.0,1179.84,Cash,San Jose,2024-07-21
10688,CUST-8387,Susan Martinez,Sports,Football,80.49,7.0,563.43,PayPal,Philadelphia,2024-09-18
9790,CUST-9809,Jessica Martin,Electronics,Laptop,29.81,6.0,,Cash,San Diego,2023-05-03
4899,CUST-4802,Michael Moore,Home,Sofa,98.86,1.0,98.86,PayPal,Phoenix,2023-08-16
10639,CUST-9360,Joseph Thomas,Electronics,Tablet,753.3,3.0,2259.8999999999996,Credit Card,Houston,2024-09-24
13735,CUST-4005,Mary Anderson,Home,Sofa,726.77,2.0,1453.54,PayPal,Philadelphia,2023-12-17
8604,CUST-1112,Thomas Jackson,Clothing,Jeans,163.14,1.0,163.14,Cash,San Antonio,2024-09-27
11468,CUST-8610,Jennifer Anderson,Clothing,Dress,689.51,8.0,5516.08,Debit Card,Houston,2023-07-07
896,CUST-4299,David Garcia,Clothing,Jacket,,6.0,1277.58,Debit Card,San Jose,2023-05-27
7064,CUST-2936,Patricia Hernandez,Home,Rug,,9.0,,PayPal,Los Angeles,2024-09-01
4568,CUST-1545,Patricia Williams,Electronics,Headphones,,8.0,1827.52,Credit Card,Phoenix,2024-06-25
12297,CUST-5412,James Miller,Beauty,Shampoo,496.16,1.0,4961.6,Cash,Dallas,2024-11-07
7847,CUST-6526,Jessica Rodriguez,Clothing,Jacket,833.84,6.0,5003.04,Cash,San Antonio,2024-04-08
11722,CUST-4706,Jessica Miller,Clothing,Jeans,866.01,1.0,866.01,PayPal,Dallas,2023-02-18
1429,CUST-3622,Sarah Smith,Clothing,Jeans,642.73,3.0,1928.19,Credit Card,Dallas,2024-02-14
3964,CUST-1175,Sarah Wilson,Electronics,Laptop,587.42,5.0,2937.1,PayPal,Dallas,2023-04-28
14005,CUST-8140,Thomas Gonzalez,Electronics,Smartphone,792.51,1.0,792.51,Credit Card,San Diego,2024-07-17
7554,CUST-5915,Richard Rodriguez,Beauty,Perfume,470.21,2.0,940.42,Cash,Philadelphia,2023-08-01
6623,CUST-2769,Susan Smith,Clothing,Sneakers,490.22,,2451.1000000000004,Cash,San Jose,2024-09-27
10705,CUST-4524,Susan Garcia,Sports,Bike,105.28,6.0,631.6800000000001,Credit Card,San Diego,2024-05-08
5148,CUST-9917,Sarah Moore,Sports,Yoga Mat,900.26,7.0,6301.82,Cash,New York,2024-08-17
179,CUST-1756,David Miller,Beauty,Cream,937.36,1.0,9373.6,PayPal,San Antonio,2023-06-21
10844,CUST-6761,Linda Williams,Clothing,Sneakers,298.66,9.0,2687.94,Cash,Dallas,2023-06-07
10276,CUST-7453,Karen Williams,Electronics,Laptop,485.43,2.0,970.86,,Chicago,2024-11-17
12616,CUST-4774,Sarah Davis,Home,Sofa,652.75,5.0,3263.75,Debit Card,Houston,2024-03-09
4101,CUST-1114,David Wilson,Beauty,Cream,635.06,1.0,,Debit Card,San Antonio,2024-07-13
3789,CUST-8032,Mary Williams,Electronics,Tablet,127.52,6.0,765.12,Debit Card,Dallas,2024-01-09
6880,CUST-1294,Richard Taylor,Beauty,Lipstick,272.93,5.0,1364.65,PayPal,Philadelphia,2024-07-14
1937,CUST-7726,Charles Taylor,Sports,Yoga Mat,277.12,4.0,11084.8,Cash,Los Angeles,2024-12-20
12170,CUST-9694,Karen Brown,Clothing,Dress,368.67,,1474.68,PayPal,New York,2024-09-09
7913,CUST-4355,Mary Jones,Beauty,Lipstick,542.12,9.0,4879.08,PayPal,Houston,2024-10-17
8935,CUST-3207,David Miller,Beauty,Mascara,613.35,5.0,3066.75,Cash,San Antonio,2024-07-25
340,CUST-7336,Patricia Martinez,Clothing,Jeans,106.86,4.0,427.44,PayPal,Phoenix,2023-09-10
10352,CUST-5670,Jennifer Jones,Clothing,T-Shirt,692.34,4.0,2769.36,PayPal,Houston,2023-01-09
4127,CUST-8359,Patricia Hernandez,Home,Table,682.84,7.0,4779.88,PayPal,Houston,2024-01-04
13063,CUST-1483,Charles Wilson,Home,Table,202.38,1.0,202.38,Credit Card,New York,2023-11-26
2633,CUST-7800,Robert Taylor,Electronics,Tablet,14.32,6.0,85.92,PayPal,Dallas,2024-03-16
11831,CUST-6618,John Miller,Sports,,459.51,6.0,,PayPal,San Jose,2023-03-16
5313,CUST-3710,Robert Lopez,Sports,Yoga Mat,927.64,4.0,3710.56,Debit Card,San Antonio,2023-05-28
6715,CUST-3442,Susan Miller,Clothing,Dress,,5.0,4292.3,Cash,Phoenix,2024-10-09
14451,CUST-2830,Joseph Anderson,Clothing,Jacket,887.86,2.0,1775.72,PayPal,Chicago,2024-03-31
7483,CUST-8962,Charles Brown,Sports,,445.07,5.0,2225.35,PayPal,Chicago,2024-10-25
14645,CUST-6412,Elizabeth Anderson,Beauty,Cream,789.12,2.0,15782.4,Cash,San Diego,2024-10-04
3953,CUST-9810,Susan Wilson,Sports,Bike,974.94,9.0,8774.460000000001,Cash,Phoenix,2024-01-10
11264,CUST-5806,Linda Smith,Sports,Tennis Racket,443.95,4.0,1775.8,Credit Card,Philadelphia,2023-03-31
14546,CUST-4118,Sarah Hernandez,Clothing,Dress,360.1,3.0,1080.3000000000002,,San Antonio,2023-04-12
5273,CUST-5625,Joseph Martin,Electronics,Laptop,304.88,6.0,1829.28,PayPal,Philadelphia,2024-01-08
12770,CUST-3222,Susan Williams,Sports,Dumbbells,365.57,9.0,3290.13,Debit Card,New York,2023-02-24
13841,CUST-5356,William Thomas,Sports,Tennis Racket,136.85,4.0,,Credit Card,Los Angeles,2023-02-26
4271,CUST-6182,Karen Davis,Home,Table,652.28,3.0,1956.84,Cash,Phoenix,2024-11-04
5956,CUST-3448,Barbara Brown,Clothing,Jacket,626.32,7.0,4384.240000000001,Cash,Houston,2023-04-02
2849,CUST-6016,Barbara Hernandez,Home,Table,568.43,2.0,1136.86,Cash,Houston,2024-06-26
9347,CUST-5673,Michael Garcia,Home,Chair,754.88,6.0,4529.28,Cash,Houston,2024-10-03
5248,CUST-4964,Thomas Moore,Clothing,Jeans,865.72,3.0,2597.16,Cash,Phoenix,2024-09-12
8591,CUST-3920,Elizabeth Taylor,Home,Sofa,848.88,7.0,5942.16,Debit Card,Los Angeles,2024-03-04
8681,CUST-7464,Mary Smith,Home,,19.15,1.0,19.15,PayPal,San Jose,2023-05-28
12071,CUST-3350,Karen Jones,Home,Lamp,469.14,7.0,32839.8,Debit Card,Phoenix,2023-01-05
4873,CUST-5567,David Garcia,Clothing,Sneakers,204.72,8.0,1637.76,Debit Card,Dallas,2024-07-08
12865,CUST-9998,Sarah Gonzalez,Sports,Bike,526.21,9.0,4735.89,Debit Card,Phoenix,2024-07-02
12422,CUST-7498,Joseph Anderson,Electronics,Laptop,440.08,8.0,3520.64,Cash,Philadelphia,2024-02-27
9543,CUST-8805,Jennifer Davis,Clothing,Dress,354.49,3.0,,,San Antonio,2023-10-22
895,CUST-9569,Barbara Moore,Beauty,Shampoo,671.4,6.0,4028.3999999999996,Credit Card,Los Angeles,2024-04-12
10633,CUST-5817,Charles Jackson,Electronics,Laptop,227.68,5.0,1138.4,Credit Card,Philadelphia,2024-10-21
972,CUST-1746,Elizabeth Gonzalez,Home,Table,937.46,8.0,7499.68,Credit Card,Phoenix,2024-04-22
4600,CUST-5287,Robert Martinez,Home,Sofa,276.47,4.0,1105.88,PayPal,New York,2024-07-29
3961,CUST-1210,Michael Smith,Electronics,Laptop,578.21,4.0,2312.84,PayPal,Houston,2024-09-10
6978,CUST-9135,Michael Taylor,Electronics,,829.65,2.0,1659.3,Debit Card,New York,2024-07-13
12597,CUST-8818,Mary Jones,Beauty,Mascara,698.52,6.0,4191.12,Cash,San Jose,2023-05-25
8196,CUST-9814,Jennifer Jackson,Electronics,Smartphone,323.52,3.0,970.56,,Los Angeles,2023-09-17
7245,CUST-3402,Jessica Martinez,Electronics,Monitor,291.67,4.0,1166.68,PayPal,Philadelphia,2024-02-22
13843,CUST-7134,Charles Rodriguez,Sports,Yoga Mat,286.27,9.0,2576.43,Debit Card,San Antonio,2024-04-29
13563,CUST-6493,James Johnson,Beauty,Cream,605.07,2.0,12101.400000000001,Cash,Los Angeles,2024-04-20
6811,CUST-3697,Patricia Garcia,Clothing,Dress,776.26,1.0,776.26,Credit Card,Philadelphia,2024-11-19
7310,CUST-4578,Barbara Lopez,Beauty,Cream,40.9,5.0,204.5,Cash,New York,2023-02-22
14978,CUST-5830,Jennifer Wilson,Electronics,Monitor,,6.0,,Debit Card,San Jose,2023-03-18
3682,CUST-2209,Mary Martin,Beauty,Perfume,134.23,4.0,536.92,Debit Card,San Antonio,2023-08-10
5835,CUST-4095,Michael Jackson,Sports,,798.43,2.0,1596.86,Debit Card,Los Angeles,2024-03-18
6147,CUST-7398,Jennifer Lopez,Electronics,Tablet,517.14,2.0,1034.28,Cash,New York,2024-06-21
3490,CUST-7652,Jennifer Smith,Clothing,Dress,429.1,3.0,,Cash,Los Angeles,2023-03-28
6247,CUST-3584,Karen Gonzalez,Sports,Bike,175.12,3.0,525.36,PayPal,Philadelphia,2023-05-15
5795,CUST-1077,Michael Wilson,Home,Sofa,,5.0,2539.25,PayPal,Phoenix,2024-06-08
11755,CUST-4571,Joseph Jackson,Beauty,Cream,405.31,1.0,,Credit Card,Los Angeles,2023-12-08
14012,CUST-9584,Elizabeth Garcia,Beauty,Mascara,,1.0,912.62,PayPal,New York,2023-02-03
11495,CUST-3225,Jessica Thomas,Electronics,Smartphone,550.56,6.0,3303.3599999999997,PayPal,New York,2023-08-26
8638,CUST-9908,Charles Taylor,Electronics,Monitor,462.45,8.0,3699.6,PayPal,Chicago,2024-08-31
14463,CUST-3821,Susan Wilson,Electronics,Monitor,250.92,7.0,1756.4399999999998,Credit Card,Chicago,2023-12-18
1877,CUST-2798,Susan Garcia,Clothing,,594.44,9.0,5349.960000000001,PayPal,San Antonio,2024-12-31
8012,CUST-8433,Robert Hernandez,Electronics,Smartphone,453.69,8.0,3629.52,PayPal,Dallas,2023-06-29
4470,CUST-8282,Barbara Moore,Electronics,Tablet,880.81,6.0,5284.86,Debit Card,Los Angeles,2023-01-28
5392,CUST-3514,Sarah Taylor,Clothing,Sneakers,573.51,-5.0,3441.06,PayPal,Phoenix,2024-02-23
10689,CUST-7297,Jennifer Gonzalez,Clothing,T-Shirt,800.7,,,Cash,Houston,2023-08-03
11812,CUST-6509,Robert Jackson,Home,Chair,941.45,,5648.700000000001,PayPal,Los Angeles,2024-06-18
10838,CUST-8344,Barbara Davis,Electronics,Monitor,914.68,9.0,8232.119999999999,Credit Card,New York,2023-06-24
13674,CUST-5206,Charles Martinez,Clothing,Sneakers,293.68,6.0,1762.08,,New York,2023-04-12
9850,CUST-7138,Patricia Williams,Electronics,Laptop,508.74,8.0,40699.2,Credit Card,Houston,2023-01-02
6295,CUST-5252,Jessica Johnson,Electronics,Monitor,869.42,3.0,2608.2599999999998,,New York,2024-10-09
13446,CUST-8711,Joseph Anderson,Beauty,Perfume,889.42,5.0,4447.099999999999,PayPal,Dallas,2024-09-25
8382,CUST-1132,William Martinez,Electronics,Headphones,178.97,3.0,536.91,Debit Card,Philadelphia,2024-03-28
4807,CUST-1080,Joseph Garcia,Electronics,Headphones,87.08,1.0,,Debit Card,San Antonio,2023-03-28
2495,CUST-5236,James Smith,Sports,Football,516.16,2.0,1032.32,Debit Card,Chicago,2023-08-17
12295,CUST-4318,John Williams,Beauty,Cream,263.85,4.0,,Credit Card,Houston,2023-06-02
12224,CUST-2843,Barbara Gonzalez,Clothing,Jeans,490.4,3.0,14711.999999999998,Debit Card,Houston,2024-05-14
1160,CUST-1522,Patricia Garcia,Clothing,Sneakers,38.95,3.0,116.85000000000001,,San Jose,2024-02-22
12176,CUST-6857,David Lopez,Electronics,Laptop,684.33,3.0,,,Chicago,2023-11-21
4832,CUST-7943,Michael Johnson,Beauty,Lipstick,742.07,5.0,3710.3500000000004,PayPal,Chicago,2023-10-07
11048,CUST-8224,Jessica Brown,Clothing,,392.55,9.0,3532.9500000000003,PayPal,Dallas,2024-06-12
8841,CUST-6613,Barbara Smith,Clothing,,577.76,5.0,2888.8,Cash,Philadelphia,2023-11-02
2832,CUST-2078,Elizabeth Williams,Electronics,Smartphone,665.81,,5326.48,PayPal,Houston,2024-05-25
7048,CUST-2467,William Moore,Sports,Tennis Racket,30.14,6.0,180.84,PayPal,San Diego,2023-11-24
10817,CUST-1453,Richard Jones,Clothing,Sneakers,,8.0,7126.72,Credit Card,New York,2023-04-02
12436,CUST-4860,Linda Taylor,Home,Rug,955.34,4.0,3821.36,Debit Card,San Diego,2023-01-27
3643,CUST-5952,Elizabeth Garcia,Electronics,Headphones,473.39,3.0,1420.17,Cash,Houston,2023-06-13
7083,CUST-2696,Elizabeth Gonzalez,Home,Lamp,-438.44,8.0,3507.52,Debit Card,San Diego,2023-06-04
4558,CUST-2958,James Jackson,Beauty,Cream,682.28,7.0,4775.96,Debit Card,San Diego,2023-10-21
12744,CUST-8001,Mary Williams,Home,,194.7,9.0,1752.3,PayPal,San Antonio,2023-06-27
12001,CUST-9727,Richard Thomas,Clothing,Jacket,657.76,,1315.52,Credit Card,Phoenix,2024-06-21
4799,CUST-5618,Jennifer Rodriguez,Home,Chair,131.27,7.0,918.8900000000001,Cash,New York,2024-04-01
7267,CUST-8689,Robert Rodriguez,Sports,Yoga Mat,199.57,,399.14,Credit Card,New York,2024-07-11
1444,CUST-3793,John Brown,Sports,Dumbbells,,,449.31,Cash,Philadelphia,2024-07-29
7619,CUST-2028,Sarah Johnson,Clothing,Jacket,971.51,5.0,4857.55,Cash,New York,2023-01-11
2414,CUST-3455,John Rodriguez,Home,Chair,37.26,7.0,260.82,Debit Card,San Jose,2023-03-05
11247,CUST-1932,Michael Rodriguez,Beauty,Cream,479.63,8.0,38370.4,Debit Card,Chicago,2024-01-12
3119,CUST-3528,Jessica Thomas,Home,Table,255.89,1.0,255.89,Cash,Chicago,2023-04-19
6276,CUST-8403,Jessica Lopez,Electronics,Laptop,656.2,2.0,1312.4,Credit Card,San Antonio,2024-08-17
11448,CUST-4347,James Garcia,Home,Chair,420.47,,3363.76,Cash,Phoenix,2024-05-05
3105,CUST-7229,David Taylor,Electronics,Monitor,266.12,8.0,2128.96,Cash,Los Angeles,2023-05-06
11688,CUST-9104,Charles Anderson,Beauty,,731.97,9.0,6587.7300000000005,Credit Card,Los Angeles,2024-02-27
12879,CUST-9680,Patricia Moore,Clothing,Sneakers,551.05,,1653.1499999999999,Credit Card,Los Angeles,2023-03-18
7906,CUST-4072,John Williams,Beauty,Lipstick,,7.0,6945.19,Cash,San Diego,2024-03-08
2660,CUST-9084,Richard Williams,Home,Chair,660.78,3.0,1982.34,Credit Card,Chicago,2023-06-13
4423,CUST-1608,Sarah Garcia,Home,Lamp,603.37,6.0,3620.2200000000003,,San Antonio,2023-02-28
6300,CUST-3007,Karen Gonzalez,Home,Sofa,318.4,7.0,2228.7999999999997,,Dallas,2023-08-18
14297,CUST-1422,Sarah Smith,Home,Chair,815.5,9.0,,PayPal,Phoenix,2023-06-26
14054,CUST-9983,Linda Jones,Beauty,Mascara,592.8,8.0,4742.4,Debit Card,Houston,2024-08-15
12986,CUST-4292,John Wilson,Beauty,Perfume,,9.0,8181.45,PayPal,Phoenix,2023-12-27
9377,CUST-5755,William Williams,Electronics,Tablet,698.37,8.0,5586.96,Debit Card,San Antonio,2024-03-25
9684,CUST-5847,Mary Taylor,Sports,Bike,821.67,4.0,3286.68,PayPal,Houston,2024-02-27
13519,CUST-5675,John Taylor,Home,Sofa,,4.0,1059.08,Credit Card,Houston,2023-08-20
11427,CUST-8473,Jennifer Smith,Electronics,Tablet,109.21,-5.0,982.89,PayPal,San Diego,2024-02-28
6450,CUST-3983,William Brown,Electronics,Tablet,556.17,7.0,3893.1899999999996,Debit Card,Philadelphia,2024-03-09
4621,CUST-1953,Elizabeth Wilson,Electronics,Smartphone,858.66,1.0,858.66,Debit Card,Dallas,2024-02-26
1044,CUST-5157,Richard Lopez,Electronics,,629.63,-1.0,629.63,Cash,Chicago,2024-04-08
11768,CUST-7769,Robert Martinez,Home,Rug,61.66,9.0,554.9399999999999,Debit Card,San Diego,2024-01-20
7839,CUST-7543,Jennifer Martinez,Clothing,Dress,389.24,1.0,3892.4,Credit Card,Phoenix,2023-12-04
14440,CUST-2657,William Thomas,Clothing,T-Shirt,346.91,8.0,2775.28,PayPal,San Antonio,2024-07-02
7314,CUST-9060,Richard Thomas,Home,Sofa,368.96,8.0,2951.68,Debit Card,San Diego,2024-07-05
12848,CUST-5050,Joseph Lopez,Sports,Football,885.23,2.0,1770.46,Debit Card,Phoenix,2023-11-13
2014,CUST-1745,David Rodriguez,Clothing,Jacket,147.85,6.0,887.0999999999999,Debit Card,New York,2023-04-21
9379,CUST-1339,Charles Gonzalez,Home,Sofa,877.55,5.0,4387.75,Cash,Philadelphia,2023-10-17
6674,CUST-2880,Karen Gonzalez,Beauty,Lipstick,72.62,8.0,580.96,Cash,San Antonio,2023-03-27
13002,CUST-8193,Michael Hernandez,Electronics,Headphones,27.0,9.0,243.0,Credit Card,Dallas,2024-05-11
8125,CUST-3403,Jennifer Brown,Beauty,Lipstick,290.46,4.0,1161.84,Cash,Los Angeles,2024-07-22
2581,CUST-3580,Barbara Miller,Clothing,Dress,131.69,9.0,1185.21,PayPal,Dallas,2023-07-22
347,CUST-4892,Susan Thomas,Clothing,Sneakers,638.74,9.0,5748.66,Credit Card,New York,2023-11-05
13219,CUST-7583,Michael Miller,Home,Chair,841.23,2.0,1682.46,Credit Card,San Diego,2024-03-08
8036,CUST-1044,Sarah Miller,Electronics,,107.98,5.0,539.9,,Houston,2024-04-01
2707,CUST-8372,Sarah Smith,Clothing,Jeans,129.01,7.0,903.0699999999999,Debit Card,San Antonio,2024-08-04
4184,CUST-4461,Barbara Rodriguez,Beauty,Mascara,322.09,7.0,2254.6299999999997,Cash,San Diego,2023-07-12
8680,CUST-5125,John Jones,Sports,Tennis Racket,152.4,8.0,1219.2,Debit Card,San Antonio,2023-01-08
12721,CUST-9740,Sarah Wilson,Electronics,,564.67,,1694.0099999999998,Credit Card,San Antonio,2024-02-16
7204,CUST-1907,Jennifer Hernandez,Sports,Tennis Racket,121.48,3.0,364.44,Credit Card,Philadelphia,2023-03-09
12806,CUST-8384,William Rodriguez,Clothing,Jacket,826.7,2.0,1653.4,PayPal,Philadelphia,2024-10-26
1170,CUST-6040,Mary Brown,Clothing,Dress,294.17,3.0,882.51,,Chicago,2024-10-10
8776,CUST-4854,James Taylor,Beauty,Perfume,135.11,8.0,1080.88,PayPal,New York,2024-06-08
13988,CUST-5418,Robert Jones,Electronics,Headphones,291.01,1.0,291.01,,San Diego,2024-05-04
4381,CUST-1836,Susan Brown,Beauty,Cream,71.42,7.0,499.94,Credit Card,San Antonio,2024-04-23
3792,CUST-9311,Karen Miller,Sports,Football,76.56,4.0,306.24,PayPal,Houston,2023-11-16
1552,CUST-8896,Jennifer Hernandez,Beauty,Mascara,,8.0,4844.8,Debit Card,Houston,2024-03-19
7534,CUST-6446,Patricia Martinez,Clothing,T-Shirt,505.2,6.0,3031.2,Credit Card,Philadelphia,2024-04-21
10433,CUST-6101,Thomas Jackson,Home,Table,645.36,5.0,,Credit Card,San Diego,2024-12-12
12862,CUST-6368,James Taylor,Electronics,Tablet,,6.0,5761.4400000000005,Debit Card,Phoenix,2024-03-19
